order_id,customer_id,restaurant_id,order_datetime,item_count,base_amount,discount_amount,tax_amount,delivery_fee,total_amount,delivery_time_min,order_status,payment_method,is_new_customer,customer_city,restaurant_city,rating_given
11116,1515,69,2023-01-09 15:47:00,5,1090.7,30,54.53,14.61,1129.84,67,Delivered,COD,0,Mumbai,Mumbai,NULL
11117,2331,24,2023-02-28 15:01:00,1,788.65,75,39.43,56.71,809.79,46,Delivered,Card,1,Bengaluru,Lucknow,NULL
11118,264,171,2023-11-13 21:19:00,8,234.41,0,11.72,67,313.13,52,Delivered,Card,0,Jaipur,Pune,2.6
11119,1632,389,2023-05-31 10:49:00,7,1182.52,0,59.13,21.09,1262.74,24,Delivered,UPI,0,Chennai,Kolkata,NULL
11120,2,226,2023-08-19 10:34:00,1,757.17,0,37.86,29.42,824.45,52,Delivered,Card,0,Hyderabad,Hyderabad,4.6
11121,1890,445,2023-06-30 12:36:00,1,251.17,40,12.56,50.57,274.3,71,Delivered,Card,0,Pune,Pune,2
11122,758,242,2023-07-04 23:01:00,6,1198.67,75,59.93,15.92,1199.52,73,Delivered,UPI,1,Mumbai,Mumbai,5
11123,2325,198,2023-01-14 15:25:00,1,707.62,30,35.38,10.64,723.64,52,Delivered,Wallet,0,Bengaluru,Bengaluru,NULL
11124,1651,114,2023-05-06 10:34:00,8,410.36,40,20.52,12.24,403.12,20,Delivered,UPI,0,Ahmedabad,Lucknow,3.1
11125,2264,159,2023-09-30 23:01:00,5,804.85,0,40.24,51.66,896.75,47,Cancelled,Wallet,1,Ahmedabad,Ahmedabad,NULL
11126,1408,218,2023-04-08 10:36:00,5,645.67,20,32.28,14.48,672.43,54,Delivered,UPI,1,Delhi,Delhi,4.5
11127,2311,250,2023-09-25 14:34:00,4,1039.91,50,52,75.48,1117.39,68,Delivered,Card,1,Ahmedabad,Delhi,NULL
11128,1733,181,2023-05-07 20:50:00,8,416.17,30,20.81,52.76,459.74,59,Delivered,COD,0,Pune,Kolkata,2.4
11129,1423,249,2023-04-01 15:35:00,1,1132.37,0,56.62,28.53,1217.52,29,Cancelled,Card,0,Hyderabad,Hyderabad,NULL
11130,350,343,2023-09-04 21:24:00,2,565.14,0,28.26,59.75,653.15,27,Delivered,Card,0,Chennai,Chennai,NULL
11131,814,330,2023-09-15 20:21:00,3,239.51,0,11.98,14.57,266.06,60,Delivered,UPI,0,Kolkata,Kolkata,NULL
11132,1265,473,2023-12-11 12:57:00,1,502.79,50,25.14,12.98,490.91,66,Delivered,UPI,0,Delhi,Lucknow,4.8
11133,1821,44,2023-12-23 13:36:00,3,744.42,0,37.22,13.18,794.82,68,Delivered,Card,0,Chennai,Chennai,NULL
11134,1833,237,2023-01-16 18:51:00,1,162.17,30,8.11,28.13,168.41,30,Delivered,Card,0,Jaipur,Jaipur,4.9
11135,294,413,2023-06-12 13:17:00,2,876.43,0,43.82,28.18,948.43,75,Delivered,Wallet,1,Mumbai,Mumbai,2.1
11136,2061,92,2023-01-05 16:55:00,2,1162.72,0,58.14,24.65,1245.51,53,Cancelled,UPI,1,Jaipur,Kolkata,NULL
11137,1341,483,2023-01-04 13:11:00,5,1171.94,30,58.6,74.65,1275.19,50,Delivered,Card,0,Pune,Mumbai,2.8
11138,1022,497,2023-10-06 13:15:00,3,1176.26,0,58.81,76.26,1311.33,26,Delivered,COD,0,Mumbai,Mumbai,3.8
11139,1400,456,2023-08-07 10:16:00,3,539.66,20,26.98,64.77,611.41,67,Delivered,UPI,0,Mumbai,Mumbai,NULL
11140,16,259,2023-06-07 19:28:00,4,901.65,50,45.08,45.13,941.86,64,Delivered,UPI,1,Ahmedabad,Ahmedabad,NULL
11141,1234,122,2023-12-14 11:38:00,2,992.9,0,49.64,34.27,1076.81,42,Delivered,Card,0,Lucknow,Lucknow,4.2
11142,1835,238,2023-06-01 20:17:00,5,757.69,0,37.88,13.7,809.27,73,Delivered,Wallet,0,Jaipur,Jaipur,2.2
11143,1312,72,2023-05-28 13:38:00,1,370.82,40,18.54,41.79,391.15,73,Delivered,Card,0,Pune,Pune,NULL
11144,2853,56,2023-03-27 21:08:00,2,936.52,0,46.83,56.19,1039.54,34,Delivered,Wallet,0,Chennai,Chennai,3.4
11145,2857,259,2023-05-26 21:52:00,4,565.86,30,28.29,45.13,609.28,74,Delivered,UPI,0,Ahmedabad,Ahmedabad,2.6
11146,670,439,2023-10-24 10:56:00,6,1138.93,0,56.95,79.29,1275.17,49,Delivered,Card,0,Mumbai,Mumbai,3.6
11147,96,358,2023-03-26 23:55:00,5,668.97,50,33.45,21.52,673.94,64,Refunded,Wallet,0,Delhi,Delhi,NULL
11148,2328,427,2023-04-19 10:12:00,4,821.94,75,41.1,23.58,811.62,73,Refunded,UPI,1,Chennai,Chennai,NULL
11149,1542,30,2023-11-28 22:04:00,6,1090.21,50,54.51,68.08,1162.8,29,Delivered,UPI,0,Jaipur,Jaipur,NULL
11150,1240,262,2023-05-14 16:04:00,5,449.12,40,22.46,15.78,447.36,60,Delivered,COD,0,Lucknow,Lucknow,4.5
11151,2292,335,2023-10-26 11:04:00,2,432.59,0,21.63,11.66,465.88,59,Delivered,Wallet,0,Mumbai,Mumbai,4.9
11152,415,400,2023-04-08 13:13:00,6,810.29,75,40.51,55.99,831.79,62,Refunded,Wallet,0,Kolkata,Kolkata,NULL
11153,2,169,2023-02-03 14:51:00,8,845.38,75,42.27,71.32,883.97,60,Delivered,COD,1,Hyderabad,Pune,NULL
11154,2467,244,2023-07-23 11:48:00,7,671.25,0,33.56,38.38,743.19,36,Delivered,Card,1,Bengaluru,Bengaluru,NULL
11155,1792,297,2023-04-29 17:49:00,4,140.86,40,7.04,11.45,119.35,28,Delivered,Card,1,Jaipur,Jaipur,2.5
11156,2162,394,2023-04-01 16:11:00,4,411.41,0,20.57,77.33,509.31,27,Delivered,Wallet,0,Pune,Pune,3.7
11157,387,188,2023-02-24 21:04:00,7,354.63,0,17.73,31.09,403.45,42,Delivered,Wallet,0,Lucknow,Lucknow,NULL
11158,2596,211,2023-03-17 10:44:00,4,1064.34,0,53.22,53.89,1171.45,48,Delivered,COD,1,Mumbai,Mumbai,NULL
11159,2740,16,2023-05-26 11:51:00,8,342.62,40,17.13,19.06,338.81,36,Delivered,UPI,0,Pune,Pune,4.2
11160,2368,50,2023-02-11 15:23:00,7,1083.41,30,54.17,47.71,1155.29,41,Delivered,Card,0,Ahmedabad,Ahmedabad,NULL
11161,407,22,2023-10-18 21:51:00,7,144.29,50,7.21,39.23,140.73,52,Delivered,Card,0,Ahmedabad,Ahmedabad,NULL
11162,624,88,2023-11-24 13:34:00,8,1001.36,0,50.07,56.26,1107.69,29,Cancelled,Card,0,Bengaluru,Hyderabad,NULL
11163,1891,401,2023-01-30 12:34:00,1,429.01,0,21.45,60.18,510.64,38,Delivered,UPI,1,Pune,Kolkata,3.4
11164,16,373,2023-11-15 15:28:00,6,220.42,0,11.02,10.53,241.97,63,Delivered,UPI,0,Ahmedabad,Ahmedabad,4.8
11165,954,134,2023-06-18 14:29:00,1,718.87,0,35.94,37.34,792.15,47,Delivered,UPI,0,Jaipur,Jaipur,5
11166,1878,67,2023-09-25 16:23:00,6,549.39,75,27.47,53.77,555.63,72,Delivered,Card,0,Jaipur,Jaipur,NULL
11167,1521,235,2023-03-30 22:10:00,1,168.68,20,8.43,48.61,205.72,57,Delivered,UPI,0,Chennai,Chennai,NULL
11168,2233,139,2023-08-05 17:59:00,6,602.85,0,30.14,18.46,651.45,53,Delivered,Wallet,0,Delhi,Hyderabad,4.3
11169,1569,155,2023-07-17 14:18:00,4,346,75,17.3,27.14,315.44,66,Delivered,COD,0,Mumbai,Mumbai,2.1
11170,1737,358,2023-10-22 14:25:00,1,523.1,0,26.15,21.52,570.77,23,Delivered,COD,0,Delhi,Delhi,NULL
11171,1582,109,2023-08-26 19:03:00,1,832.19,75,41.61,36.23,835.03,46,Delivered,UPI,0,Pune,Pune,NULL
11172,2607,86,2023-02-20 14:38:00,7,1173.65,50,58.68,11.5,1193.83,71,Delivered,COD,1,Chennai,Chennai,3.8
11173,1042,5,2023-06-04 19:51:00,5,1167.33,40,58.37,37.3,1223,72,Cancelled,Card,0,Mumbai,Pune,NULL
11174,1701,27,2023-02-02 13:26:00,7,357.43,0,17.87,49.27,424.57,60,Delivered,COD,0,Mumbai,Mumbai,4
11175,1227,386,2023-11-13 20:40:00,6,1050.46,0,52.52,15.15,1118.13,43,Delivered,UPI,0,Hyderabad,Hyderabad,4.4
11176,1867,162,2023-10-19 20:11:00,7,729.31,20,36.47,44.4,790.18,23,Delivered,UPI,0,Chennai,Hyderabad,2.2
11177,1245,447,2023-10-29 21:11:00,2,939.2,0,46.96,53.67,1039.83,71,Delivered,COD,0,Jaipur,Delhi,3.9
11178,811,57,2023-09-06 22:24:00,6,478.33,20,23.92,62.22,544.47,24,Delivered,Card,0,Hyderabad,Lucknow,2.8
11179,2381,8,2023-05-12 20:54:00,7,795,40,39.75,28.18,822.93,75,Delivered,Card,1,Chennai,Chennai,4.1
11180,2467,183,2023-12-05 20:56:00,2,429.24,0,21.46,76.57,527.27,42,Delivered,Card,1,Bengaluru,Bengaluru,NULL
11181,650,171,2023-10-15 18:40:00,1,786.34,0,39.32,67,892.66,75,Delivered,UPI,1,Pune,Pune,NULL
11182,2605,252,2023-03-30 15:32:00,4,178.52,50,8.93,38.14,175.59,58,Delivered,COD,1,Kolkata,Kolkata,NULL
11183,1316,95,2023-07-01 10:49:00,5,731.76,40,36.59,54.67,783.02,36,Delivered,Card,0,Lucknow,Jaipur,3.6
11184,440,359,2023-03-17 15:49:00,3,471.4,0,23.57,77.59,572.56,65,Delivered,Card,0,Kolkata,Kolkata,4
11185,1315,97,2023-08-13 11:37:00,1,713.4,0,35.67,75.48,824.55,39,Delivered,Card,0,Mumbai,Pune,NULL
11186,254,473,2023-06-29 20:30:00,7,829.62,0,41.48,12.98,884.08,75,Delivered,UPI,0,Chennai,Lucknow,NULL
11187,1769,467,2023-08-03 23:20:00,1,1066.53,20,53.33,30.99,1130.85,21,Delivered,UPI,0,Delhi,Delhi,4.7
11188,1534,87,2023-01-13 16:57:00,3,325.47,20,16.27,33.69,355.43,65,Refunded,Card,0,Mumbai,Chennai,NULL
11189,750,31,2023-08-04 23:54:00,7,863,0,43.15,51.22,957.37,50,Cancelled,Wallet,0,Mumbai,Lucknow,NULL
11190,1933,36,2023-08-04 15:53:00,6,704.89,0,35.24,72.51,812.64,37,Delivered,Card,0,Delhi,Delhi,NULL
11191,2580,399,2023-10-04 17:54:00,3,125.2,0,6.26,22.59,154.05,32,Delivered,Wallet,0,Chennai,Chennai,NULL
11192,276,42,2023-05-15 14:14:00,7,286.2,20,14.31,12.93,293.44,40,Delivered,Wallet,1,Jaipur,Bengaluru,3.1
11193,2687,293,2023-10-11 20:43:00,7,708.23,50,35.41,42.16,735.8,56,Delivered,UPI,1,Mumbai,Pune,2.7
11194,2299,194,2023-09-09 18:35:00,7,1097.85,75,54.89,30.37,1108.11,38,Delivered,Wallet,0,Pune,Pune,NULL
11195,865,217,2023-08-09 14:15:00,6,905.54,40,45.28,38.37,949.19,22,Delivered,COD,0,Lucknow,Bengaluru,3.7
11196,531,378,2023-07-02 23:33:00,5,1046.92,50,52.35,26.17,1075.44,42,Delivered,COD,1,Hyderabad,Pune,3.6
11197,164,423,2023-03-06 14:36:00,5,434.98,40,21.75,20.31,437.04,31,Delivered,UPI,0,Chennai,Chennai,3.6
11198,1189,162,2023-01-08 12:43:00,2,914.24,50,45.71,44.4,954.35,49,Delivered,Wallet,0,Hyderabad,Hyderabad,3.4
11199,212,388,2023-05-16 17:18:00,4,1052.41,40,52.62,18.2,1083.23,65,Delivered,UPI,0,Pune,Bengaluru,NULL
11200,212,71,2023-02-01 22:34:00,6,223.5,40,11.18,42.49,237.17,36,Delivered,Card,0,Pune,Pune,NULL
11201,1179,105,2023-01-12 12:22:00,2,699.19,0,34.96,64.82,798.97,22,Delivered,COD,0,Hyderabad,Jaipur,3
11202,622,412,2023-12-09 12:11:00,6,978.34,75,48.92,25.84,978.1,50,Delivered,Wallet,0,Kolkata,Delhi,NULL
11203,645,198,2023-02-22 14:36:00,2,879.1,40,43.96,10.64,893.7,62,Delivered,Card,0,Ahmedabad,Bengaluru,3.8
11204,2801,453,2023-09-11 21:06:00,3,215.6,50,10.78,72.51,248.89,71,Delivered,UPI,0,Bengaluru,Kolkata,2.5
11205,1677,341,2023-03-03 19:28:00,7,770.69,30,38.53,48.3,827.52,71,Delivered,UPI,0,Lucknow,Ahmedabad,4.6
11206,2804,245,2023-06-26 20:21:00,6,237.25,40,11.86,27.1,236.21,25,Delivered,COD,0,Lucknow,Lucknow,2
11207,2917,109,2023-03-05 12:15:00,2,1060.26,20,53.01,36.23,1129.5,49,Delivered,COD,1,Pune,Pune,4
11208,725,24,2023-09-05 17:28:00,5,1027.53,0,51.38,56.71,1135.62,60,Delivered,Wallet,0,Lucknow,Lucknow,4.6
11209,2011,170,2023-03-18 17:02:00,8,547.58,75,27.38,51.03,550.99,26,Delivered,UPI,1,Lucknow,Bengaluru,NULL
11210,2180,84,2023-04-12 13:57:00,1,354.02,75,17.7,40.83,337.55,47,Delivered,UPI,1,Mumbai,Mumbai,3.7
11211,696,149,2023-10-21 18:13:00,6,281.62,30,14.08,46.46,312.16,60,Delivered,Wallet,0,Lucknow,Lucknow,3.8
11212,2873,126,2023-09-27 16:13:00,5,575.64,30,28.78,79.67,654.09,41,Delivered,UPI,0,Mumbai,Mumbai,NULL
11213,278,280,2023-06-08 15:31:00,8,407.44,75,20.37,65.61,418.42,48,Delivered,Wallet,0,Chennai,Chennai,4.9
11214,1311,63,2023-02-08 17:59:00,2,772.06,0,38.6,78.47,889.13,31,Delivered,Card,1,Hyderabad,Hyderabad,4.9
11215,1597,350,2023-01-10 23:44:00,6,410.82,20,20.54,17.64,429,25,Delivered,Card,1,Kolkata,Kolkata,NULL
11216,1458,333,2023-10-13 18:04:00,6,864.4,0,43.22,77.11,984.73,56,Delivered,Card,0,Mumbai,Kolkata,NULL
11217,1186,45,2023-11-02 23:36:00,6,732.04,40,36.6,68.13,796.77,62,Delivered,Card,0,Jaipur,Jaipur,NULL
11218,487,71,2023-04-11 14:00:00,8,1197.67,0,59.88,42.49,1300.04,74,Delivered,Wallet,1,Chennai,Pune,2.6
11219,1684,257,2023-04-20 20:01:00,7,925.9,20,46.29,39.47,991.66,36,Cancelled,Card,0,Delhi,Hyderabad,NULL
11220,530,195,2023-04-23 20:01:00,3,1008.72,40,50.44,50.1,1069.26,47,Cancelled,COD,0,Mumbai,Mumbai,NULL
11221,518,205,2023-06-02 21:17:00,6,159.55,0,7.98,58.75,226.28,27,Delivered,COD,1,Pune,Pune,4.3
11222,1412,390,2023-09-22 10:33:00,2,896.43,30,44.82,46.26,957.51,21,Delivered,Card,1,Chennai,Chennai,3.2
11223,1845,333,2023-08-25 21:18:00,7,365.3,50,18.26,77.11,410.67,63,Delivered,Card,1,Lucknow,Kolkata,2.7
11224,187,334,2023-06-26 20:53:00,3,869.04,0,43.45,59.19,971.68,34,Delivered,Card,0,Jaipur,Jaipur,NULL
11225,2497,412,2023-07-10 12:51:00,5,207.87,0,10.39,25.84,244.1,21,Refunded,Card,0,Delhi,Delhi,NULL
11226,818,404,2023-11-09 10:49:00,5,910.81,40,45.54,23.87,940.22,65,Refunded,Wallet,0,Mumbai,Mumbai,NULL
11227,2199,355,2023-08-29 12:11:00,3,747.59,75,37.38,76.69,786.66,70,Delivered,UPI,1,Kolkata,Kolkata,NULL
11228,1801,203,2023-06-28 15:51:00,8,172.27,0,8.61,30.94,211.82,63,Delivered,Card,0,Hyderabad,Hyderabad,NULL
11229,213,216,2023-09-13 15:07:00,7,381.38,75,19.07,30.89,356.34,75,Delivered,Card,0,Bengaluru,Mumbai,4.8
11230,2328,11,2023-05-25 22:56:00,5,732.61,30,36.63,17.37,756.61,57,Cancelled,UPI,0,Chennai,Chennai,NULL
11231,1293,494,2023-02-10 10:18:00,3,182.26,40,9.11,55.73,207.1,35,Delivered,Card,0,Delhi,Delhi,2.2
11232,1400,310,2023-08-16 20:06:00,7,1154.57,0,57.73,79.63,1291.93,46,Delivered,UPI,0,Mumbai,Mumbai,NULL
11233,1143,414,2023-09-14 15:07:00,8,834.45,30,41.72,58.15,904.32,74,Delivered,Card,0,Jaipur,Delhi,2.5
11234,453,89,2023-11-29 19:42:00,7,552.23,0,27.61,65.64,645.48,48,Delivered,COD,0,Jaipur,Jaipur,NULL
11235,475,249,2023-07-09 10:55:00,3,1113.47,30,55.67,28.53,1167.67,36,Delivered,COD,0,Jaipur,Hyderabad,4.8
11236,2497,223,2023-04-15 10:09:00,2,442.71,50,22.14,56.14,470.99,55,Delivered,Card,1,Delhi,Delhi,3.4
11237,1610,378,2023-09-20 16:22:00,6,568.75,30,28.44,26.17,593.36,52,Delivered,Wallet,0,Jaipur,Pune,NULL
11238,1213,279,2023-07-03 21:03:00,4,194.93,30,9.75,21.69,196.37,65,Delivered,UPI,0,Jaipur,Mumbai,NULL
11239,2792,90,2023-12-18 13:15:00,6,1102,30,55.1,78.39,1205.49,65,Delivered,Card,1,Ahmedabad,Hyderabad,3.9
11240,2096,355,2023-07-17 21:29:00,3,605.76,30,30.29,76.69,682.74,30,Delivered,UPI,1,Kolkata,Kolkata,2.3
11241,2332,290,2023-08-24 18:02:00,1,1198.94,20,59.95,60.58,1299.47,24,Delivered,COD,0,Hyderabad,Hyderabad,2.4
11242,1592,25,2023-11-07 13:38:00,6,554.53,75,27.73,37.11,544.37,41,Cancelled,Card,0,Bengaluru,Bengaluru,NULL
11243,1536,217,2023-11-22 14:45:00,4,202.68,0,10.13,38.37,251.18,36,Delivered,UPI,0,Mumbai,Bengaluru,2.6
11244,2601,247,2023-07-19 12:26:00,6,869.26,50,43.46,45.96,908.68,26,Delivered,UPI,1,Chennai,Jaipur,4
11245,440,271,2023-10-20 17:38:00,1,827.69,40,41.38,40.16,869.23,65,Delivered,Card,0,Kolkata,Kolkata,NULL
11246,1922,426,2023-08-15 14:45:00,7,806.22,30,40.31,13.72,830.25,59,Delivered,Wallet,1,Ahmedabad,Hyderabad,2.2
11247,2234,445,2023-09-10 11:16:00,7,625.61,40,31.28,50.57,667.46,71,Delivered,UPI,1,Pune,Pune,NULL
11248,136,125,2023-08-02 11:29:00,3,901.52,0,45.08,56.67,1003.27,70,Delivered,Card,1,Delhi,Delhi,3.8
11249,348,387,2023-03-13 14:46:00,1,924.72,0,46.24,66.6,1037.56,43,Delivered,Card,1,Chennai,Mumbai,NULL
11250,1484,384,2023-11-15 11:07:00,6,334.92,0,16.75,17.5,369.17,32,Delivered,Card,0,Bengaluru,Bengaluru,NULL
11251,726,94,2023-06-04 22:43:00,8,316.25,0,15.81,59.87,391.93,47,Delivered,Card,0,Jaipur,Jaipur,NULL
11252,2309,41,2023-10-06 20:31:00,8,527.24,40,26.36,36.13,549.73,68,Delivered,Card,1,Jaipur,Pune,NULL
11253,1459,363,2023-04-16 21:23:00,3,509.8,0,25.49,12.55,547.84,68,Delivered,Card,0,Pune,Delhi,3.1
11254,169,237,2023-02-25 23:03:00,1,638.68,0,31.93,28.13,698.74,64,Cancelled,Card,1,Jaipur,Jaipur,NULL
11255,1084,126,2023-12-03 10:04:00,6,166.56,30,8.33,79.67,224.56,64,Delivered,COD,0,Mumbai,Mumbai,NULL
11256,251,360,2023-08-23 10:15:00,6,725.69,40,36.28,15.45,737.42,28,Delivered,Wallet,1,Pune,Pune,2.1
11257,534,228,2023-08-07 15:00:00,3,907.11,0,45.36,75.81,1028.28,22,Delivered,COD,0,Lucknow,Bengaluru,4
11258,281,428,2023-04-10 11:49:00,4,122.85,50,6.14,46.3,125.29,24,Refunded,COD,0,Ahmedabad,Hyderabad,NULL
11259,1122,215,2023-07-17 21:15:00,6,360.17,0,18.01,29.16,407.34,58,Refunded,Wallet,0,Bengaluru,Jaipur,NULL
11260,1440,363,2023-12-20 13:52:00,5,271.95,75,13.6,12.55,223.1,70,Delivered,COD,1,Delhi,Delhi,NULL
11261,2466,196,2023-09-05 16:13:00,4,1038.41,75,51.92,14.33,1029.66,58,Delivered,Wallet,0,Bengaluru,Bengaluru,3.7
11262,1564,137,2023-12-16 21:29:00,8,699.06,0,34.95,65.78,799.79,28,Delivered,Card,1,Delhi,Delhi,2.4
11263,1274,194,2023-07-18 10:39:00,1,725.52,50,36.28,30.37,742.17,74,Delivered,UPI,1,Pune,Pune,2.4
11264,1254,361,2023-10-28 18:11:00,7,505.67,30,25.28,10.99,511.94,68,Delivered,Card,0,Lucknow,Lucknow,NULL
11265,1016,73,2023-07-05 17:10:00,3,492.22,75,24.61,51.5,493.33,29,Delivered,COD,0,Kolkata,Kolkata,4.2
11266,447,272,2023-06-11 16:19:00,6,977.62,75,48.88,56.83,1008.33,47,Delivered,Wallet,0,Chennai,Chennai,2.5
11267,2874,454,2023-05-29 12:16:00,1,378.51,40,18.93,66.31,423.75,20,Delivered,Wallet,0,Chennai,Chennai,3.3
11268,1961,318,2023-07-11 18:29:00,1,443.08,30,22.15,36.42,471.65,57,Delivered,Wallet,0,Hyderabad,Hyderabad,4.1
11269,2315,453,2023-09-04 16:26:00,5,1110.2,75,55.51,72.51,1163.22,50,Delivered,Wallet,1,Ahmedabad,Kolkata,3
11270,1431,257,2023-03-01 11:33:00,2,519.3,75,25.96,39.47,509.73,52,Delivered,Wallet,1,Delhi,Hyderabad,3.3
11271,480,318,2023-06-29 19:28:00,4,578.65,75,28.93,36.42,569,71,Delivered,COD,0,Hyderabad,Hyderabad,NULL
11272,760,448,2023-06-28 20:40:00,3,777.95,0,38.9,11.09,827.94,52,Delivered,Wallet,1,Bengaluru,Bengaluru,2.1
11273,2587,234,2023-12-06 22:09:00,6,880.05,50,44,22.3,896.35,51,Delivered,Card,0,Jaipur,Mumbai,NULL
11274,2168,297,2023-04-11 17:51:00,1,445.88,0,22.29,11.45,479.62,36,Delivered,UPI,1,Jaipur,Jaipur,NULL
11275,2175,302,2023-11-04 19:12:00,1,635.81,0,31.79,45.81,713.41,51,Delivered,Wallet,1,Mumbai,Mumbai,2.1
11276,2869,274,2023-07-16 11:47:00,8,214.39,0,10.72,24.7,249.81,68,Delivered,Wallet,0,Lucknow,Lucknow,NULL
11277,2468,255,2023-12-01 17:09:00,8,374.05,0,18.7,79.26,472.01,72,Cancelled,Card,1,Kolkata,Kolkata,NULL
11278,2356,363,2023-04-15 18:00:00,7,780.28,75,39.01,12.55,756.84,33,Delivered,Wallet,0,Delhi,Delhi,NULL
11279,1209,470,2023-12-20 11:47:00,6,1156.87,20,57.84,30.3,1225.01,71,Delivered,UPI,0,Hyderabad,Hyderabad,4.6
11280,127,122,2023-05-15 14:08:00,6,1066.11,0,53.31,34.27,1153.69,61,Delivered,Wallet,0,Mumbai,Lucknow,2.3
11281,2818,57,2023-10-23 10:54:00,5,776.02,0,38.8,62.22,877.04,30,Delivered,Card,1,Lucknow,Lucknow,2.3
11282,1393,201,2023-03-24 21:07:00,5,604.05,75,30.2,54.18,613.43,34,Delivered,Wallet,1,Chennai,Chennai,4.4
11283,286,324,2023-05-30 16:13:00,2,785.48,75,39.27,57.59,807.34,60,Refunded,Card,0,Bengaluru,Bengaluru,NULL
11284,1407,461,2023-06-20 17:01:00,6,772.46,75,38.62,68.74,804.82,27,Delivered,Card,1,Pune,Pune,3.3
11285,928,293,2023-11-18 16:49:00,1,171.74,40,8.59,42.16,182.49,25,Delivered,UPI,0,Kolkata,Pune,3.4
11286,1200,377,2023-12-13 10:15:00,3,1089.36,75,54.47,19.02,1087.85,62,Delivered,UPI,0,Pune,Pune,4.6
11287,2145,185,2023-01-27 12:51:00,4,585.88,75,29.29,77.87,618.04,49,Delivered,Wallet,0,Hyderabad,Hyderabad,NULL
11288,842,433,2023-12-17 14:47:00,3,480.72,75,24.04,69.68,499.44,50,Delivered,COD,0,Mumbai,Mumbai,2.5
11289,1770,412,2023-11-30 12:58:00,1,1021.52,0,51.08,25.84,1098.44,63,Delivered,Card,0,Delhi,Delhi,NULL
11290,2322,431,2023-08-28 19:00:00,4,801.77,50,40.09,44.66,836.52,52,Delivered,Card,1,Lucknow,Lucknow,NULL
11291,2500,469,2023-08-26 20:28:00,6,369.58,40,18.48,19.92,367.98,75,Delivered,UPI,1,Lucknow,Lucknow,NULL
11292,2049,248,2023-02-18 20:12:00,8,1077.85,0,53.89,33.66,1165.4,51,Delivered,Card,0,Delhi,Delhi,2.4
11293,2504,312,2023-03-04 17:40:00,4,239.92,50,12,36.82,238.74,58,Cancelled,COD,0,Pune,Pune,NULL
11294,369,199,2023-10-11 19:29:00,1,940.28,0,47.01,57.6,1044.89,68,Delivered,UPI,1,Ahmedabad,Ahmedabad,3.3
11295,2730,399,2023-08-02 16:03:00,7,158.54,0,7.93,22.59,189.06,38,Delivered,COD,1,Chennai,Chennai,3.1
11296,2650,56,2023-04-11 23:58:00,2,1029.29,75,51.46,56.19,1061.94,40,Cancelled,UPI,0,Jaipur,Chennai,NULL
11297,2772,432,2023-08-06 16:12:00,5,1184.97,40,59.25,61.37,1265.59,66,Delivered,UPI,0,Lucknow,Bengaluru,NULL
11298,1928,215,2023-10-16 15:01:00,3,872.15,20,43.61,29.16,924.92,23,Delivered,COD,0,Delhi,Jaipur,4.9
11299,1011,87,2023-12-27 10:31:00,3,780.08,50,39,33.69,802.77,67,Delivered,Wallet,0,Chennai,Chennai,2.3
11300,34,485,2023-07-28 18:44:00,7,1075.47,20,53.77,40.38,1149.62,67,Cancelled,Wallet,1,Ahmedabad,Ahmedabad,NULL
11301,1078,130,2023-08-03 14:08:00,8,1095.6,20,54.78,48.39,1178.77,65,Delivered,COD,0,Bengaluru,Bengaluru,2
11302,755,253,2023-05-06 11:17:00,8,276.82,30,13.84,38.75,299.41,32,Delivered,Wallet,0,Bengaluru,Delhi,3.4
11303,44,188,2023-03-09 22:41:00,5,957.75,0,47.89,31.09,1036.73,73,Delivered,Card,0,Lucknow,Lucknow,3.1
11304,2117,118,2023-03-16 15:03:00,8,277.89,50,13.89,19.1,260.88,49,Delivered,COD,0,Delhi,Pune,4.5
11305,1421,125,2023-02-02 21:25:00,3,1161.97,75,58.1,56.67,1201.74,39,Delivered,Card,0,Delhi,Delhi,NULL
11306,2827,15,2023-08-05 12:26:00,4,959.21,20,47.96,61.22,1048.39,47,Delivered,Wallet,0,Lucknow,Lucknow,2.7
11307,878,180,2023-10-28 12:11:00,2,546.78,75,27.34,33.56,532.68,66,Delivered,UPI,1,Jaipur,Jaipur,3.1
11308,2144,236,2023-09-10 12:18:00,3,1056.86,30,52.84,22.65,1102.35,64,Cancelled,COD,0,Lucknow,Lucknow,NULL
11309,2785,319,2023-09-20 11:21:00,4,371.69,0,18.58,43.38,433.65,32,Delivered,Wallet,0,Delhi,Delhi,NULL
11310,2237,235,2023-09-28 16:26:00,6,657.5,20,32.88,48.61,718.99,48,Delivered,UPI,0,Chennai,Chennai,NULL
11311,791,477,2023-01-02 11:26:00,6,218.25,0,10.91,52.41,281.57,53,Delivered,UPI,0,Chennai,Chennai,2.4
11312,2453,473,2023-07-15 10:51:00,8,809.85,40,40.49,12.98,823.32,23,Delivered,Card,1,Mumbai,Lucknow,3.7
11313,139,77,2023-12-21 22:27:00,1,757.27,50,37.86,30.37,775.5,27,Delivered,Wallet,0,Jaipur,Jaipur,NULL
11314,2980,153,2023-09-24 19:26:00,8,756.18,75,37.81,75.68,794.67,75,Delivered,Card,0,Ahmedabad,Ahmedabad,3.8
11315,2594,339,2023-12-21 12:26:00,8,1137.97,0,56.9,12.8,1207.67,53,Delivered,UPI,0,Ahmedabad,Bengaluru,NULL
